candidate_id,family,target_bin_deg,anchor_candidate,helper_role,p1_length_nm,p1_width_nm,p1_rotation_deg,p1_frac_x,p1_frac_y,p2_length_nm,p2_width_nm,p2_rotation_deg,p2_frac_x,p2_frac_y,p3_length_nm,p3_width_nm,p3_rotation_deg,p3_frac_x,p3_frac_y,p3_x_nm,p3_y_nm,height_nm,period_x_nm,period_y_nm,expected_phase_direction,design_rationale,risk_level,requires_fdtd,status,notes
cpk_height_prop_07,helper_plus_height_propagation,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,65,120,135,0.25,0.75,-85.0,85.0,340,340,340,height/material propagation phase scout,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_height_prop_08,helper_plus_height_propagation,-180,hr_phase_delay_03,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,85,110,90,0.25,0.75,-85.0,85.0,380,340,340,height/material propagation phase scout,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_height_prop_09,helper_plus_height_propagation,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,90,120,135,0.25,0.75,-85.0,85.0,420,340,340,height/material propagation phase scout,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_period_phase_01,helper_plus_period_phase,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,110,135,0.25,0.75,-85.0,85.0,300,340,340,period/local environment phase scout without supercell,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_period_phase_02,helper_plus_period_phase,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,120,135,0.25,0.75,-92.5,92.5,300,370,370,period/local environment phase scout without supercell,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_period_phase_03,helper_plus_period_phase,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,90,110,90,0.25,0.75,-100.0,100.0,300,400,400,period/local environment phase scout without supercell,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_period_phase_04,helper_plus_period_phase,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,90,120,135,0.25,0.75,-107.5,107.5,300,430,430,period/local environment phase scout without supercell,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_period_phase_05,helper_plus_period_phase,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,75,115,120,0.25,0.75,-92.5,92.5,300,370,370,period/local environment phase scout without supercell,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_period_phase_06,helper_plus_period_phase,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,100,130,135,0.25,0.75,-100.0,100.0,300,400,400,period/local environment phase scout without supercell,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_period_phase_07,helper_plus_period_phase,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,90,130,135,0.25,0.75,-107.5,107.5,300,430,430,period/local environment phase scout without supercell,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_period_phase_08,helper_plus_period_phase,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,120,90,0.25,0.75,-100.0,100.0,300,400,400,period/local environment phase scout without supercell,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_period_phase_09,helper_plus_period_phase,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,65,120,135,0.25,0.75,-107.5,107.5,300,430,430,period/local environment phase scout without supercell,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_position_scout_01,helper_position_phase_scout,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,110,135,0.2702702702702703,0.7297297297297297,-85.0,85.0,300,370,370,helper detour-position phase scout with safe shifts,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_position_scout_02,helper_position_phase_scout,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,110,135,0.21621621621621623,0.7297297297297297,-105.0,85.0,300,370,370,helper detour-position phase scout with safe shifts,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_position_scout_03,helper_position_phase_scout,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,110,135,0.32432432432432434,0.7297297297297297,-65.0,85.0,300,370,370,helper detour-position phase scout with safe shifts,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_position_scout_04,helper_position_phase_scout,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,110,135,0.2702702702702703,0.6756756756756757,-85.0,65.0,300,370,370,helper detour-position phase scout with safe shifts,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_position_scout_05,helper_position_phase_scout,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,110,135,0.2702702702702703,0.7837837837837838,-85.0,105.0,300,370,370,helper detour-position phase scout with safe shifts,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_position_scout_06,helper_position_phase_scout,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,110,135,0.2375,0.6625,-105.0,64.99999999999999,300,400,400,helper detour-position phase scout with safe shifts,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_position_scout_07,helper_position_phase_scout,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,110,135,0.3375,0.7625,-64.99999999999999,104.99999999999999,300,400,400,helper detour-position phase scout with safe shifts,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_position_scout_08,helper_position_phase_scout,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,110,135,0.2375,0.7625,-105.0,104.99999999999999,300,400,400,helper detour-position phase scout with safe shifts,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_position_scout_09,helper_position_phase_scout,-180,hr_aniso_push_08,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,110,135,0.3375,0.6625,-64.99999999999999,64.99999999999999,300,400,400,helper detour-position phase scout with safe shifts,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,medium_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_strong_delay_01,strong_but_safe_phase_delay_helper,-180,h2_phase_delay_04,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,120,135,0.25,0.75,-92.5,92.5,300,370,370,stronger safe rectangular helper toward pi-near phase,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_strong_delay_02,strong_but_safe_phase_delay_helper,-180,h2_phase_delay_04,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,90,120,135,0.25,0.75,-92.5,92.5,300,370,370,stronger safe rectangular helper toward pi-near phase,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_strong_delay_03,strong_but_safe_phase_delay_helper,-180,h2_phase_delay_04,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,90,130,135,0.25,0.75,-92.5,92.5,300,370,370,stronger safe rectangular helper toward pi-near phase,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_strong_delay_04,strong_but_safe_phase_delay_helper,-180,h2_phase_delay_04,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,100,130,135,0.25,0.75,-92.5,92.5,300,370,370,stronger safe rectangular helper toward pi-near phase,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_strong_delay_05,strong_but_safe_phase_delay_helper,-180,h2_phase_delay_04,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,80,120,90,0.25,0.75,-100.0,100.0,300,400,400,stronger safe rectangular helper toward pi-near phase,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_strong_delay_06,strong_but_safe_phase_delay_helper,-180,h2_phase_delay_04,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,90,120,90,0.25,0.75,-100.0,100.0,300,400,400,stronger safe rectangular helper toward pi-near phase,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_strong_delay_07,strong_but_safe_phase_delay_helper,-180,h2_phase_delay_04,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,90,130,135,0.25,0.75,-100.0,100.0,300,400,400,stronger safe rectangular helper toward pi-near phase,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_strong_delay_08,strong_but_safe_phase_delay_helper,-180,h2_phase_delay_04,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,100,130,135,0.25,0.75,-100.0,100.0,300,400,400,stronger safe rectangular helper toward pi-near phase,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
cpk_strong_delay_09,strong_but_safe_phase_delay_helper,-180,h2_phase_delay_04,weak_auxiliary_phase_helper,130,70,67.5,0.75,0.75,85,150,112.5,0.25,0.25,100,130,90,0.25,0.75,-107.5,107.5,300,430,430,stronger safe rectangular helper toward pi-near phase,Combined phase-knob scout: keep APCD core spin-selective role while combining helper with rotation/height/period/position propagation phase knobs.,high_risk,true,not_evaluated,"planning only; standalone weak helper, not another APCD dimer; no YAML/FDTD/lumapi/.fsp in 09-P48/P50"
