candidate_id,family,source_file,phase_deg,nearest_target_bin_deg,phase_error_to_bin_deg,best_missing_target_deg,phase_error_to_best_missing_deg,target_conversion,opposite_spin_leakage,conversion_to_leakage_ratio,PD,early_pass,near_pass,status_class,role
cpk_branch_internal_release_01,apcd_core_internal_rotation_release,combined_phase_knob_p83_new_phase_branch_top4_results.csv,134.17436327169764,120,14.174363271697644,60,74.17436327169764,0.9200564399178321,0.07864437704249728,11.698947521829306,0.8425066332031599,True,False,early_pass,P83 internal core release; early-pass duplicate around covered 120
cpk_branch_helper_swap_br_01,helper_quadrant_swap,combined_phase_knob_p83_new_phase_branch_top4_results.csv,134.12884902722237,120,14.128849027222373,60,74.12884902722237,0.9525026577959086,0.040695951285364435,23.40534199813763,0.918050728396674,True,False,early_pass,P83 helper quadrant swap; early-pass duplicate around covered 120
cpk_branch_core_offset_m45_01,apcd_core_common_rotation_offset,combined_phase_knob_p85_core_offset_continuation_results.csv,81.95631354619724,60,21.956313546197237,60,21.956313546197237,0.6420595961718223,0.3829537353537556,1.6765983378593752,0.25278291788866186,False,False,fail,P85 -45 core offset; phase in missing 60 bin but failed leakage/ratio
cpk_branch_core_offset_m60_01,apcd_core_common_rotation_offset,combined_phase_knob_p85_core_offset_continuation_results.csv,33.607340186280425,60,26.392659813719575,60,26.392659813719575,0.48345956612499263,0.6270617955126208,0.7709919015716707,-0.1293106412430806,False,False,fail,P85 -60 core offset; phase in missing 60 bin but poor conversion/leakage
cpk_branch_core_offset_m75_01,apcd_core_common_rotation_offset,combined_phase_knob_p85_core_offset_continuation_results.csv,-28.27242002005036,0,28.27242002005036,0,28.27242002005036,0.4441776786864729,0.7660653546367946,0.5798169516457061,-0.26596945166143043,False,False,fail,P85 -75 core offset; phase moved toward missing 0 bin but optical quality failed
cpk_branch_core_offset_m45_weak_01,apcd_core_common_rotation_offset_weak_helper,combined_phase_knob_p85_core_offset_continuation_results.csv,59.53824659138192,60,0.4617534086180797,60,0.4617534086180797,0.6479998963734737,0.3570751587304602,1.8147437045930284,0.2894557338433195,False,False,fail,P85 -45 weak-helper offset; phase nearly exact 60 but failed leakage/ratio
cpk_60rec_offset_m40_01,core_offset_interpolation,combined_phase_knob_p88_60deg_leakage_recovery_results.csv,69.20096796626916,60,9.200967966269161,60,9.200967966269161,0.6631161664681112,0.33870929138709793,1.9577737703962284,0.32381576305238496,False,False,fail,P88 m40 interpolation; nearest missing 60 but leakage/ratio failed
cpk_60rec_counter_m40_relax_01,core_offset_with_internal_counter_release,combined_phase_knob_p88_60deg_leakage_recovery_results.csv,65.46284604437005,60,5.462846044370053,60,5.462846044370053,0.6590159828254635,0.3364428543033098,1.9587753890305217,0.3240446681373942,False,False,fail,P88 best tradeoff; nearest missing 60 but leakage/ratio failed
cpk_60rec_helper_pos_m45_far_01,helper_position_leakage_recovery,combined_phase_knob_p88_60deg_leakage_recovery_results.csv,60.712757284514964,60,0.7127572845149643,60,0.7127572845149643,0.6332027629714944,0.4586060994189824,1.3807116036470761,0.15991504517565358,False,False,fail,P88 best phase match but leakage worsened
cpk_60rec_helper_strength_m42p5_50x100_01,helper_strength_leakage_recovery,combined_phase_knob_p88_60deg_leakage_recovery_results.csv,57.965867663939264,60,2.034132336060736,60,2.034132336060736,0.6583011522494953,0.3391108529647767,1.9412565138896674,0.32001850550798966,False,False,fail,P88 helper-strength recovery; phase close to 60 but leakage/ratio failed
cpk_60sel_relangle_m40_diff35_01,core_relative_angle_restoration,combined_phase_knob_p91_60deg_selectivity_recovery_results.csv,64.97188647904574,60,4.971886479045736,60,4.971886479045736,0.6319603455230327,0.3609651208445126,1.7507518289959705,0.272926049192432,False,False,fail,P91 relative angle restoration; no 60 opening
cpk_60sel_p2geom_m40_90x145_01,pillar2_mild_geometry_compensation,combined_phase_knob_p91_60deg_selectivity_recovery_results.csv,75.95345859559603,60,15.953458595596032,60,15.953458595596032,0.6602656651278387,0.33787010215019386,1.954199738079742,0.3229977058697246,False,False,fail,P91 pillar2 mild compensation; no 60 opening
cpk_60sel_helper_suppress_m40_40x90_01,leakage_channel_suppression_helper,combined_phase_knob_p91_60deg_selectivity_recovery_results.csv,58.7671733210957,60,1.2328266789043028,60,1.2328266789043028,0.671383382303259,0.33091892059330485,2.028845558599388,0.33968240991335913,False,False,fail,P91 best phase/selectivity balance but no opening
cpk_60sel_corecomp_m35_p2_90x145_01,m35_m40_phase_preserving_core_compensation,combined_phase_knob_p91_60deg_selectivity_recovery_results.csv,81.79618278703117,60,21.79618278703117,60,21.79618278703117,0.7146487177982361,0.30027540443910505,2.3799775380596806,0.40828009136807275,False,False,fail,P91 best leakage/ratio but phase farther from 60
cpk_m60scan_common_m80_01,core_common_rotation_scan,combined_phase_knob_p94_minus60_phase_scan_results.csv,-64.3614843081892,-60,4.361484308189205,-60,4.361484308189205,0.47402791941308237,0.673805662484308,0.7035083642153547,-0.1740476548358301,False,False,phase_hit_fail,P94 -60 phase scan; phase hit
cpk_m60scan_common_m90_01,core_common_rotation_scan,combined_phase_knob_p94_minus60_phase_scan_results.csv,-74.121352693946,-60,14.121352693945994,-60,14.121352693945994,0.4400768731312959,0.6335431095710219,0.6946281420842562,-0.18019992134701918,False,False,phase_hit_fail,P94 -60 phase scan; phase hit
cpk_m60scan_common_m100_01,core_common_rotation_scan,combined_phase_knob_p94_minus60_phase_scan_results.csv,-100.66080513460105,-120,19.33919486539895,-60,40.66080513460105,0.5007075053877877,0.6349889059778165,0.7885295328379982,-0.11823705635245031,False,False,fail,P94 -60 phase scan; no phase hit
cpk_m60scan_relcomp_m80_diff35_01,core_relative_angle_compensation,combined_phase_knob_p94_minus60_phase_scan_results.csv,-62.940823948928625,-60,2.9408239489286245,-60,2.9408239489286245,0.5523964450637783,0.5975645405712695,0.9244130258059906,-0.03927793731411556,False,False,phase_hit_fail,P94 -60 phase scan; phase hit
cpk_m60scan_p2geom_m85_90x145_01,pillar2_mild_geometry_compensation,combined_phase_knob_p94_minus60_phase_scan_results.csv,-67.20114646927644,-60,7.201146469276438,-60,7.201146469276438,0.3883462553363796,0.7090555066616695,0.5476951404907908,-0.2922441556327369,False,False,phase_hit_fail,P94 -60 phase scan; phase hit
cpk_m60scan_helper_suppress_m85_40x90_01,weak_leakage_suppression_helper,combined_phase_knob_p94_minus60_phase_scan_results.csv,-73.47980548025386,-60,13.479805480253845,-60,13.479805480253845,0.46321521296822277,0.574762033424897,0.8059252108358759,-0.10746557387860106,False,False,phase_hit_fail,P94 -60 phase scan; phase hit
